job_id,job_title,company,location,work_mode,experience,employment_type,skills,salary_lpa,date_posted,month_posted
747,Junior Data Analyst,Flipkart,Mumbai,On-site,Fresher (0-1 yr),Full-time,"Pandas, Power BI, NumPy, Python, Machine Learning",4.5,2024-08-21,2024-08
748,Senior Data Analyst,IBM India,Noida,Hybrid,Mid (3-5 yrs),Internship,"Excel, Git, Tableau, Python, SQL",11.6,2024-01-04,2024-01
749,SQL Developer,Zomato,Gurgaon,Remote,Fresher (0-1 yr),Full-time,"SQL, Power BI, Python, Tableau",2.6,2024-03-07,2024-03
750,SQL Developer,HCL Technologies,Pune,On-site,Mid (3-5 yrs),Full-time,"SQL, Excel, Tableau",8.9,2024-02-12,2024-02
751,Data Scientist,HDFC Bank,Gurgaon,Hybrid,Senior (5+ yrs),Full-time,"Excel, Power BI, Tableau, Machine Learning",13.3,2024-10-10,2024-10
752,Junior Data Analyst,IBM India,Gurgaon,Hybrid,Senior (5+ yrs),Contract,"Pandas, SQL, NumPy, Power BI",14.6,2024-11-27,2024-11
753,Senior Data Analyst,HDFC Bank,Chennai,On-site,Mid (3-5 yrs),Internship,"Tableau, Machine Learning, Pandas, Power BI, Python",7.8,2024-07-26,2024-07
754,Junior Data Analyst,Zomato,Pune,On-site,Junior (1-3 yrs),Internship,"Pandas, Excel, Git, Python",4.0,2024-12-11,2024-12
755,Business Analyst,HDFC Bank,Delhi,On-site,Fresher (0-1 yr),Contract,"Git, Power BI, Machine Learning, Python",3.9,2024-11-03,2024-11
756,BI Analyst,Microsoft India,Delhi,Hybrid,Junior (1-3 yrs),Full-time,"Statistics, Git",4.2,2024-02-04,2024-02
757,Python Developer,Cognizant,Delhi,Remote,Senior (5+ yrs),Full-time,"Tableau, Python",20.4,2024-01-15,2024-01
758,Data Scientist,Accenture,Noida,On-site,Fresher (0-1 yr),Contract,"SQL, Statistics",2.7,2024-12-10,2024-12
759,Data Scientist,Swiggy,Delhi,Hybrid,Fresher (0-1 yr),Internship,"Statistics, Python, NumPy, Excel",4.2,2024-11-04,2024-11
760,SQL Developer,HCL Technologies,Bangalore,On-site,Fresher (0-1 yr),Full-time,"SQL, Pandas, NumPy",3.1,2024-12-26,2024-12
761,SQL Developer,Infosys,Bangalore,Hybrid,Fresher (0-1 yr),Full-time,"Tableau, SQL",3.2,2024-07-09,2024-07
762,Junior Data Analyst,Accenture,Gurgaon,On-site,Junior (1-3 yrs),Contract,"Git, NumPy, Statistics",6.7,2024-04-19,2024-04
763,Python Developer,ICICI Bank,Mumbai,Hybrid,Senior (5+ yrs),Full-time,"Tableau, Git",21.2,2024-04-22,2024-04
764,Business Analyst,Wipro,Hyderabad,Hybrid,Fresher (0-1 yr),Full-time,"Power BI, Statistics",4.5,2024-02-11,2024-02
765,Business Analyst,Swiggy,Mumbai,Remote,Senior (5+ yrs),Internship,"Machine Learning, SQL, Excel",14.8,2024-08-28,2024-08
766,Business Analyst,Google India,Pune,On-site,Mid (3-5 yrs),Contract,"Tableau, SQL, Excel",10.2,2024-02-08,2024-02
767,Data Analyst,HDFC Bank,Chennai,Hybrid,Fresher (0-1 yr),Contract,"Pandas, Tableau, SQL, Machine Learning, Python",3.4,2024-07-17,2024-07
768,BI Analyst,Swiggy,Bangalore,Hybrid,Mid (3-5 yrs),Contract,"Python, NumPy",12.1,2024-05-07,2024-05
769,BI Analyst,Cognizant,Mumbai,Remote,Senior (5+ yrs),Internship,"SQL, Python, Power BI, Machine Learning, Git",13.5,2024-10-09,2024-10
770,Business Analyst,Wipro,Hyderabad,Hybrid,Junior (1-3 yrs),Internship,"NumPy, Git, SQL, Statistics, Pandas",7.3,2024-08-07,2024-08
771,Junior Data Analyst,IBM India,Delhi,Remote,Mid (3-5 yrs),Internship,"Python, SQL, Excel, Tableau",13.4,2024-12-10,2024-12
772,Business Analyst,Cognizant,Delhi,Remote,Fresher (0-1 yr),Full-time,"Pandas, Statistics, Excel",4.9,2024-07-11,2024-07
773,Data Analyst,Cognizant,Mumbai,On-site,Junior (1-3 yrs),Internship,"Git, Pandas",7.9,2024-08-28,2024-08
774,Business Analyst,ICICI Bank,Hyderabad,On-site,Fresher (0-1 yr),Internship,"Power BI, Machine Learning, Excel, NumPy",2.9,2024-05-26,2024-05
775,SQL Developer,HDFC Bank,Gurgaon,Remote,Mid (3-5 yrs),Internship,"Statistics, Tableau, Pandas, Power BI",7.1,2024-12-11,2024-12
776,Python Developer,HCL Technologies,Mumbai,Remote,Fresher (0-1 yr),Full-time,"Power BI, Excel, Pandas, Git, Python",3.1,2024-07-12,2024-07
777,Business Analyst,Wipro,Pune,Hybrid,Fresher (0-1 yr),Contract,"Machine Learning, Excel, Tableau, Pandas, Git",4.7,2024-07-09,2024-07
778,Data Scientist,IBM India,Bangalore,Remote,Mid (3-5 yrs),Internship,"NumPy, Statistics",11.0,2024-06-10,2024-06
779,Senior Data Analyst,Infosys,Gurgaon,Remote,Junior (1-3 yrs),Contract,"Machine Learning, Tableau, Excel",5.2,2024-05-01,2024-05
780,Python Developer,TCS,Pune,Hybrid,Fresher (0-1 yr),Full-time,"Tableau, Python, NumPy, Excel, Pandas",3.7,2024-03-12,2024-03
781,Data Scientist,Accenture,Hyderabad,Remote,Mid (3-5 yrs),Full-time,"NumPy, SQL, Tableau",8.5,2024-06-08,2024-06
782,BI Analyst,Microsoft India,Noida,On-site,Mid (3-5 yrs),Contract,"Excel, NumPy, Pandas, Machine Learning",11.0,2024-04-09,2024-04
783,Junior Data Analyst,Microsoft India,Pune,Hybrid,Mid (3-5 yrs),Full-time,"Git, Statistics, Excel, Power BI",12.5,2024-02-05,2024-02
784,Python Developer,Swiggy,Delhi,Hybrid,Mid (3-5 yrs),Contract,"NumPy, Git, Statistics, Python, Tableau",7.2,2024-02-25,2024-02
785,Junior Data Analyst,Flipkart,Pune,Remote,Mid (3-5 yrs),Full-time,"Python, NumPy, Excel, Power BI",11.7,2024-09-15,2024-09
786,Data Analyst,Wipro,Bangalore,Hybrid,Fresher (0-1 yr),Contract,"Tableau, Statistics",4.2,2024-02-24,2024-02
787,Data Analyst,IBM India,Chennai,Remote,Senior (5+ yrs),Full-time,"Excel, Tableau, Machine Learning",21.3,2024-08-20,2024-08
788,Business Analyst,HCL Technologies,Hyderabad,On-site,Junior (1-3 yrs),Internship,"Machine Learning, SQL",5.0,2024-01-27,2024-01
789,Python Developer,Google India,Bangalore,On-site,Mid (3-5 yrs),Contract,"Excel, Power BI, Tableau, NumPy, Statistics",11.8,2024-10-04,2024-10
790,BI Analyst,Accenture,Bangalore,On-site,Junior (1-3 yrs),Internship,"Excel, Machine Learning, Power BI",5.9,2024-11-04,2024-11
791,Python Developer,Zomato,Mumbai,Hybrid,Senior (5+ yrs),Internship,"Statistics, NumPy",22.6,2024-05-15,2024-05
792,Senior Data Analyst,Google India,Bangalore,Remote,Mid (3-5 yrs),Full-time,"Python, Pandas, Excel, Power BI, Machine Learning",10.3,2024-03-12,2024-03
793,Business Analyst,Zomato,Noida,Remote,Fresher (0-1 yr),Full-time,"Pandas, Git, Statistics",4.3,2024-05-26,2024-05
794,Data Scientist,Google India,Hyderabad,Remote,Senior (5+ yrs),Contract,"Git, Excel, Tableau, SQL, Pandas",16.2,2024-06-19,2024-06
795,BI Analyst,Wipro,Bangalore,On-site,Junior (1-3 yrs),Full-time,"SQL, Statistics",7.7,2024-04-25,2024-04
796,Business Analyst,HCL Technologies,Chennai,Remote,Senior (5+ yrs),Contract,"Python, Tableau",13.5,2024-02-15,2024-02
797,SQL Developer,Infosys,Chennai,Hybrid,Fresher (0-1 yr),Internship,"NumPy, Excel, Power BI, SQL, Machine Learning",3.7,2024-04-07,2024-04
798,Junior Data Analyst,Microsoft India,Pune,On-site,Fresher (0-1 yr),Internship,"Power BI, Python",4.5,2024-06-25,2024-06
799,BI Analyst,Wipro,Delhi,On-site,Senior (5+ yrs),Full-time,"Git, Statistics, Pandas",16.6,2024-03-26,2024-03
800,Senior Data Analyst,HDFC Bank,Noida,Remote,Senior (5+ yrs),Full-time,"Excel, Machine Learning",15.9,2024-04-02,2024-04
801,SQL Developer,Infosys,Pune,Hybrid,Mid (3-5 yrs),Contract,"SQL, Excel, Tableau, Python",10.7,2024-09-20,2024-09
802,Data Scientist,Google India,Bangalore,Remote,Fresher (0-1 yr),Internship,"Tableau, Python, Machine Learning, Excel, Power BI",3.2,2024-01-05,2024-01
803,Business Analyst,Swiggy,Bangalore,On-site,Senior (5+ yrs),Full-time,"Pandas, SQL",24.3,2024-10-03,2024-10
804,Python Developer,Accenture,Mumbai,Remote,Fresher (0-1 yr),Full-time,"Statistics, Machine Learning",3.1,2024-08-10,2024-08
805,Business Analyst,Infosys,Bangalore,On-site,Junior (1-3 yrs),Internship,"Python, Machine Learning, Statistics, Git, Power BI",7.1,2024-07-23,2024-07
806,BI Analyst,Accenture,Hyderabad,Hybrid,Fresher (0-1 yr),Internship,"Pandas, Power BI, Git, Machine Learning",4.8,2024-02-19,2024-02
807,Data Analyst,Capgemini,Noida,Remote,Fresher (0-1 yr),Full-time,"Python, SQL, Git",2.8,2024-01-11,2024-01
808,SQL Developer,Capgemini,Mumbai,On-site,Senior (5+ yrs),Contract,"SQL, Git",15.3,2024-08-23,2024-08
809,SQL Developer,Capgemini,Gurgaon,Remote,Mid (3-5 yrs),Contract,"Power BI, Machine Learning, Tableau, Excel",11.9,2024-01-12,2024-01
810,BI Analyst,ICICI Bank,Mumbai,On-site,Junior (1-3 yrs),Full-time,"Tableau, Machine Learning, Power BI",4.5,2024-03-02,2024-03
811,Business Analyst,HDFC Bank,Gurgaon,On-site,Fresher (0-1 yr),Contract,"Tableau, Git",4.0,2024-02-02,2024-02
812,Data Scientist,Google India,Gurgaon,On-site,Senior (5+ yrs),Contract,"Python, Power BI, Machine Learning, Statistics, SQL",20.6,2024-11-10,2024-11
813,Data Analyst,Zomato,Bangalore,Remote,Mid (3-5 yrs),Contract,"Python, Pandas, NumPy",13.1,2024-12-25,2024-12
814,Data Analyst,HCL Technologies,Noida,Remote,Mid (3-5 yrs),Internship,"NumPy, Machine Learning, Tableau, SQL, Power BI",10.3,2024-04-05,2024-04
815,Data Analyst,Amazon India,Mumbai,On-site,Junior (1-3 yrs),Internship,"Pandas, NumPy, Python, Tableau",5.1,2024-05-26,2024-05
816,Data Analyst,HCL Technologies,Mumbai,Remote,Mid (3-5 yrs),Contract,"Statistics, Git, Python",10.1,2024-06-16,2024-06
817,Business Analyst,Microsoft India,Bangalore,Remote,Fresher (0-1 yr),Contract,"SQL, Statistics, Excel, Machine Learning",4.4,2024-08-05,2024-08
818,Business Analyst,Cognizant,Chennai,Remote,Fresher (0-1 yr),Full-time,"Python, Excel",4.2,2024-10-11,2024-10
819,Data Analyst,Capgemini,Bangalore,Remote,Mid (3-5 yrs),Contract,"Pandas, Machine Learning",12.0,2024-06-04,2024-06
820,Senior Data Analyst,HDFC Bank,Hyderabad,Remote,Fresher (0-1 yr),Full-time,"Pandas, Git, NumPy",2.7,2024-05-05,2024-05
821,Data Analyst,Swiggy,Delhi,Hybrid,Senior (5+ yrs),Internship,"Statistics, Tableau, Python, SQL",16.8,2024-03-19,2024-03
822,Data Analyst,HCL Technologies,Pune,Hybrid,Mid (3-5 yrs),Full-time,"Git, Python, Excel, Power BI, Pandas",7.5,2024-04-19,2024-04
823,BI Analyst,HCL Technologies,Bangalore,Remote,Senior (5+ yrs),Internship,"Pandas, Tableau, Power BI, NumPy, Machine Learning",15.8,2024-04-26,2024-04
824,SQL Developer,Capgemini,Gurgaon,Hybrid,Fresher (0-1 yr),Internship,"Statistics, NumPy, Pandas",2.7,2024-02-12,2024-02
825,Python Developer,Capgemini,Gurgaon,Hybrid,Junior (1-3 yrs),Internship,"Machine Learning, Power BI, NumPy",6.7,2024-10-09,2024-10
826,Data Scientist,Swiggy,Delhi,On-site,Fresher (0-1 yr),Contract,"Machine Learning, Excel, Statistics, Pandas, SQL",4.7,2024-01-06,2024-01
827,Senior Data Analyst,Microsoft India,Mumbai,Remote,Senior (5+ yrs),Internship,"Excel, Python",18.3,2024-03-03,2024-03
828,Junior Data Analyst,Google India,Noida,Hybrid,Junior (1-3 yrs),Contract,"Tableau, SQL, Pandas",7.6,2024-10-20,2024-10
829,Senior Data Analyst,TCS,Hyderabad,Remote,Mid (3-5 yrs),Contract,"Statistics, NumPy, Tableau, Machine Learning, Power BI",11.9,2024-12-25,2024-12
830,Senior Data Analyst,Accenture,Bangalore,Remote,Mid (3-5 yrs),Internship,"NumPy, Pandas, Statistics, SQL, Tableau",12.1,2024-02-08,2024-02
831,Data Scientist,ICICI Bank,Delhi,On-site,Senior (5+ yrs),Contract,"NumPy, Pandas, Excel, SQL",12.5,2024-12-07,2024-12
832,BI Analyst,Amazon India,Delhi,On-site,Mid (3-5 yrs),Contract,"SQL, Tableau, Machine Learning",10.4,2024-03-10,2024-03
833,Data Scientist,HCL Technologies,Pune,Remote,Mid (3-5 yrs),Full-time,"Power BI, Machine Learning",12.9,2024-01-20,2024-01
834,Data Analyst,IBM India,Bangalore,Hybrid,Fresher (0-1 yr),Contract,"Tableau, NumPy, Statistics",3.8,2024-05-04,2024-05
835,Senior Data Analyst,HDFC Bank,Noida,Hybrid,Mid (3-5 yrs),Full-time,"Tableau, SQL, Pandas",12.6,2024-04-24,2024-04
836,Senior Data Analyst,Swiggy,Chennai,Remote,Mid (3-5 yrs),Contract,"Machine Learning, SQL, Pandas, Python, Power BI",7.7,2024-09-11,2024-09
837,Business Analyst,TCS,Bangalore,On-site,Junior (1-3 yrs),Internship,"Power BI, Git, Tableau, Machine Learning, SQL",5.9,2024-08-10,2024-08
838,Junior Data Analyst,IBM India,Hyderabad,Remote,Junior (1-3 yrs),Full-time,"SQL, Statistics, Power BI, Pandas, Git",4.2,2024-10-13,2024-10
839,Business Analyst,Zomato,Gurgaon,Remote,Junior (1-3 yrs),Contract,"Tableau, Statistics, Machine Learning",7.2,2024-06-18,2024-06
840,Python Developer,Flipkart,Hyderabad,On-site,Fresher (0-1 yr),Contract,"Statistics, Pandas, Power BI, Machine Learning, Git",2.8,2024-06-22,2024-06
841,Senior Data Analyst,Zomato,Noida,Remote,Junior (1-3 yrs),Contract,"Git, NumPy, Power BI, Python, Excel",5.1,2024-07-02,2024-07
842,SQL Developer,Amazon India,Delhi,Hybrid,Senior (5+ yrs),Contract,"NumPy, Tableau, Python, Excel, Power BI",21.5,2024-01-10,2024-01
843,Python Developer,Microsoft India,Pune,Remote,Junior (1-3 yrs),Internship,"SQL, Pandas, Excel",6.0,2024-12-01,2024-12
844,BI Analyst,Wipro,Delhi,Hybrid,Fresher (0-1 yr),Internship,"Machine Learning, Power BI",3.4,2024-03-27,2024-03
845,BI Analyst,Capgemini,Mumbai,On-site,Mid (3-5 yrs),Contract,"Power BI, Machine Learning, Git, Python, NumPy",12.9,2024-09-04,2024-09
846,BI Analyst,ICICI Bank,Bangalore,On-site,Mid (3-5 yrs),Contract,"Power BI, Git",7.2,2024-07-21,2024-07
847,BI Analyst,Accenture,Mumbai,On-site,Fresher (0-1 yr),Full-time,"Python, Git, Excel, Machine Learning, Pandas",4.0,2024-10-28,2024-10
848,Data Scientist,Swiggy,Noida,Remote,Fresher (0-1 yr),Contract,"Statistics, Power BI, SQL, Excel",4.9,2024-07-10,2024-07
849,BI Analyst,Wipro,Pune,Hybrid,Mid (3-5 yrs),Contract,"Machine Learning, Git, Power BI, Statistics",7.1,2024-07-12,2024-07
850,Senior Data Analyst,HDFC Bank,Pune,Remote,Fresher (0-1 yr),Contract,"Statistics, Pandas, Git",3.9,2024-06-05,2024-06
851,Senior Data Analyst,HCL Technologies,Chennai,On-site,Senior (5+ yrs),Internship,"SQL, Excel, NumPy",20.0,2024-12-27,2024-12
852,Business Analyst,TCS,Gurgaon,Hybrid,Senior (5+ yrs),Contract,"Excel, Python, Pandas, Statistics",19.3,2024-01-09,2024-01
853,Business Analyst,ICICI Bank,Gurgaon,Hybrid,Junior (1-3 yrs),Contract,"Statistics, Machine Learning, SQL, Python, Power BI",6.8,2024-01-06,2024-01
854,Senior Data Analyst,Cognizant,Pune,Hybrid,Fresher (0-1 yr),Full-time,"Statistics, Excel, Git, SQL, Pandas",4.7,2024-01-10,2024-01
855,Senior Data Analyst,Microsoft India,Mumbai,Remote,Mid (3-5 yrs),Internship,"Git, Pandas, Excel, SQL",9.0,2024-10-23,2024-10
856,SQL Developer,Amazon India,Gurgaon,Hybrid,Junior (1-3 yrs),Contract,"Excel, Machine Learning, Statistics",4.0,2024-03-16,2024-03
857,Senior Data Analyst,Infosys,Mumbai,Remote,Junior (1-3 yrs),Full-time,"Machine Learning, Statistics",5.3,2024-08-20,2024-08
858,Junior Data Analyst,Wipro,Delhi,Remote,Junior (1-3 yrs),Contract,"Power BI, Tableau",5.1,2024-07-19,2024-07
859,Data Scientist,Zomato,Noida,Hybrid,Junior (1-3 yrs),Full-time,"SQL, Power BI, Tableau",4.7,2024-03-26,2024-03
860,BI Analyst,Swiggy,Mumbai,Remote,Senior (5+ yrs),Full-time,"Python, Power BI, Machine Learning",13.2,2024-03-05,2024-03
861,Junior Data Analyst,ICICI Bank,Bangalore,Hybrid,Fresher (0-1 yr),Full-time,"Machine Learning, Statistics, NumPy",4.2,2024-09-25,2024-09
862,Senior Data Analyst,Capgemini,Noida,Hybrid,Senior (5+ yrs),Internship,"Pandas, Tableau, Git, Machine Learning, Python",23.5,2024-03-21,2024-03
863,Data Scientist,Accenture,Noida,Remote,Senior (5+ yrs),Contract,"SQL, Machine Learning, NumPy, Pandas",18.3,2024-06-28,2024-06
864,Python Developer,Zomato,Noida,On-site,Junior (1-3 yrs),Contract,"Excel, Python, Power BI, Statistics",5.4,2024-10-10,2024-10
865,SQL Developer,HCL Technologies,Delhi,Hybrid,Fresher (0-1 yr),Internship,"Python, Tableau, Statistics, Power BI",2.6,2024-05-09,2024-05
866,Data Analyst,Infosys,Gurgaon,Remote,Senior (5+ yrs),Contract,"Statistics, Machine Learning, SQL",18.3,2024-12-05,2024-12
867,Junior Data Analyst,Accenture,Hyderabad,Hybrid,Fresher (0-1 yr),Full-time,"Python, Pandas, SQL, NumPy, Tableau",3.2,2024-11-20,2024-11
868,Data Analyst,Swiggy,Delhi,Remote,Junior (1-3 yrs),Internship,"Machine Learning, Python, NumPy, Power BI",7.4,2024-02-07,2024-02
869,Junior Data Analyst,Amazon India,Hyderabad,On-site,Senior (5+ yrs),Full-time,"Git, Power BI, NumPy, SQL",20.3,2024-01-10,2024-01
870,Data Scientist,Zomato,Hyderabad,Hybrid,Senior (5+ yrs),Internship,"Git, Statistics",13.1,2024-03-24,2024-03
871,Senior Data Analyst,Cognizant,Delhi,Remote,Fresher (0-1 yr),Full-time,"Power BI, Pandas",3.7,2024-04-10,2024-04
872,Business Analyst,Accenture,Mumbai,On-site,Senior (5+ yrs),Internship,"Excel, Tableau, Git, Machine Learning",16.1,2024-04-09,2024-04
873,Business Analyst,Cognizant,Mumbai,Hybrid,Senior (5+ yrs),Contract,"Statistics, Pandas",19.5,2024-11-17,2024-11
874,Python Developer,Cognizant,Bangalore,Remote,Senior (5+ yrs),Full-time,"NumPy, Pandas, Tableau",14.7,2024-09-18,2024-09
875,Data Scientist,Wipro,Pune,Hybrid,Junior (1-3 yrs),Contract,"Python, SQL, Excel, Power BI",4.6,2024-06-19,2024-06
876,BI Analyst,TCS,Delhi,Remote,Fresher (0-1 yr),Internship,"Python, Excel, NumPy, Power BI",3.3,2024-02-06,2024-02
877,SQL Developer,Flipkart,Chennai,Hybrid,Junior (1-3 yrs),Full-time,"Git, Statistics, NumPy, Pandas, Power BI",5.9,2024-12-12,2024-12
878,SQL Developer,ICICI Bank,Noida,Hybrid,Fresher (0-1 yr),Full-time,"NumPy, Git",4.4,2024-07-19,2024-07
879,Data Analyst,Cognizant,Chennai,Hybrid,Junior (1-3 yrs),Internship,"Excel, Pandas, Python",7.9,2024-03-26,2024-03
880,SQL Developer,HDFC Bank,Noida,On-site,Senior (5+ yrs),Full-time,"Power BI, Excel, Tableau",16.0,2024-04-14,2024-04
881,Senior Data Analyst,Capgemini,Chennai,Remote,Mid (3-5 yrs),Full-time,"Excel, Pandas, SQL, Power BI, Tableau",11.8,2024-08-22,2024-08
882,BI Analyst,HDFC Bank,Pune,On-site,Senior (5+ yrs),Full-time,"Excel, NumPy, Pandas, Git",22.7,2024-07-20,2024-07
883,BI Analyst,Wipro,Delhi,Hybrid,Fresher (0-1 yr),Full-time,"Power BI, Pandas, Machine Learning",3.3,2024-10-20,2024-10
884,BI Analyst,Wipro,Pune,On-site,Senior (5+ yrs),Full-time,"Power BI, Tableau",17.7,2024-11-06,2024-11
885,BI Analyst,Accenture,Mumbai,Hybrid,Senior (5+ yrs),Internship,"Python, Tableau, NumPy, SQL, Statistics",17.2,2024-02-15,2024-02
886,Senior Data Analyst,Zomato,Hyderabad,Remote,Senior (5+ yrs),Full-time,"Pandas, Excel, NumPy",18.3,2024-11-22,2024-11
887,BI Analyst,Microsoft India,Bangalore,Hybrid,Senior (5+ yrs),Contract,"Git, Statistics",18.5,2024-12-11,2024-12
888,SQL Developer,HCL Technologies,Chennai,Hybrid,Senior (5+ yrs),Internship,"Excel, Python",16.4,2024-10-09,2024-10
889,Business Analyst,HDFC Bank,Noida,On-site,Senior (5+ yrs),Contract,"SQL, Statistics",18.0,2024-10-22,2024-10
890,SQL Developer,Amazon India,Noida,Hybrid,Mid (3-5 yrs),Full-time,"Excel, Tableau, Pandas, Power BI",7.1,2024-11-02,2024-11
891,Senior Data Analyst,Zomato,Bangalore,Remote,Senior (5+ yrs),Full-time,"SQL, Machine Learning, Git",13.6,2024-08-14,2024-08
892,Data Scientist,Zomato,Gurgaon,Remote,Junior (1-3 yrs),Internship,"Python, SQL, Pandas, Excel, Git",4.6,2024-11-26,2024-11
893,Senior Data Analyst,Google India,Hyderabad,Hybrid,Mid (3-5 yrs),Contract,"Python, Excel, Tableau, Pandas, NumPy",12.2,2024-07-04,2024-07
894,Business Analyst,Amazon India,Mumbai,Remote,Junior (1-3 yrs),Internship,"Pandas, Statistics",4.9,2024-05-24,2024-05
895,Junior Data Analyst,Amazon India,Bangalore,Remote,Senior (5+ yrs),Full-time,"Tableau, Python, NumPy, SQL",12.2,2024-03-09,2024-03
896,Data Scientist,HDFC Bank,Delhi,On-site,Junior (1-3 yrs),Full-time,"Pandas, Power BI",4.3,2024-12-20,2024-12
897,Python Developer,Microsoft India,Delhi,Remote,Senior (5+ yrs),Contract,"Pandas, Git",16.2,2024-03-15,2024-03
898,Python Developer,IBM India,Chennai,Remote,Senior (5+ yrs),Contract,"Python, SQL, Statistics, Tableau, Excel",13.1,2024-09-12,2024-09
899,Data Scientist,Flipkart,Delhi,Hybrid,Senior (5+ yrs),Full-time,"Git, Excel, Pandas",19.3,2024-01-25,2024-01
900,Data Scientist,ICICI Bank,Pune,Hybrid,Junior (1-3 yrs),Contract,"SQL, NumPy",4.9,2024-10-10,2024-10
901,Junior Data Analyst,Cognizant,Noida,Remote,Senior (5+ yrs),Contract,"NumPy, Tableau, Pandas",22.0,2024-11-22,2024-11
902,SQL Developer,Google India,Pune,Hybrid,Senior (5+ yrs),Contract,"Statistics, Excel, Machine Learning, Power BI",15.7,2024-06-25,2024-06
903,Python Developer,Cognizant,Hyderabad,Hybrid,Senior (5+ yrs),Contract,"Power BI, Python, Git, SQL, Tableau",20.1,2024-10-19,2024-10
904,BI Analyst,Infosys,Delhi,Remote,Junior (1-3 yrs),Full-time,"SQL, Pandas, Python, Machine Learning, Tableau",7.5,2024-09-17,2024-09
905,Business Analyst,Cognizant,Gurgaon,Hybrid,Junior (1-3 yrs),Full-time,"Power BI, Pandas, Excel, Statistics, Python",7.6,2024-08-15,2024-08
906,Business Analyst,HDFC Bank,Pune,On-site,Senior (5+ yrs),Internship,"Git, Pandas",23.3,2024-04-15,2024-04
907,Senior Data Analyst,Infosys,Bangalore,Remote,Senior (5+ yrs),Internship,"NumPy, SQL, Git, Excel, Pandas",19.0,2024-10-21,2024-10
908,Data Analyst,HDFC Bank,Gurgaon,Remote,Fresher (0-1 yr),Contract,"Python, Pandas, NumPy, Machine Learning, Tableau",4.1,2024-02-04,2024-02
909,Junior Data Analyst,Amazon India,Hyderabad,Remote,Junior (1-3 yrs),Contract,"Pandas, Excel, Power BI, NumPy, Statistics",4.8,2024-11-23,2024-11
910,Senior Data Analyst,HDFC Bank,Gurgaon,On-site,Mid (3-5 yrs),Contract,"Statistics, Pandas, Git, Machine Learning",8.8,2024-01-25,2024-01
911,Junior Data Analyst,Accenture,Mumbai,On-site,Junior (1-3 yrs),Contract,"Tableau, Git, Excel, Machine Learning",6.5,2024-08-22,2024-08
912,Data Scientist,Accenture,Chennai,On-site,Mid (3-5 yrs),Contract,"Power BI, Python, Git, Tableau",9.1,2024-05-12,2024-05
913,BI Analyst,ICICI Bank,Chennai,Hybrid,Junior (1-3 yrs),Internship,"Machine Learning, Pandas, NumPy, Statistics",7.7,2024-09-16,2024-09
914,Junior Data Analyst,ICICI Bank,Noida,On-site,Fresher (0-1 yr),Contract,"Tableau, Power BI, Machine Learning",2.9,2024-12-26,2024-12
915,Senior Data Analyst,IBM India,Delhi,Hybrid,Senior (5+ yrs),Internship,"Machine Learning, Power BI",21.6,2024-01-13,2024-01
916,Senior Data Analyst,Swiggy,Hyderabad,Hybrid,Fresher (0-1 yr),Full-time,"Git, Machine Learning, Power BI, SQL, Excel",4.5,2024-11-28,2024-11
917,Business Analyst,Capgemini,Gurgaon,On-site,Fresher (0-1 yr),Internship,"Machine Learning, Tableau, SQL, Pandas",3.0,2024-02-05,2024-02
918,Data Scientist,TCS,Pune,On-site,Junior (1-3 yrs),Internship,"Statistics, SQL, Python, Excel, Pandas",4.3,2024-08-03,2024-08
919,Python Developer,IBM India,Hyderabad,Remote,Junior (1-3 yrs),Internship,"Tableau, Python, NumPy, Statistics, Machine Learning",6.9,2024-11-07,2024-11
920,Python Developer,Infosys,Mumbai,Hybrid,Mid (3-5 yrs),Contract,"Pandas, Machine Learning, Statistics",10.6,2024-05-09,2024-05
921,Business Analyst,Swiggy,Mumbai,Remote,Mid (3-5 yrs),Internship,"SQL, Excel, Statistics, Python, Machine Learning",13.3,2024-08-06,2024-08
922,Junior Data Analyst,Wipro,Noida,Remote,Mid (3-5 yrs),Full-time,"Pandas, Machine Learning, Excel, SQL, Python",12.3,2024-09-10,2024-09
923,SQL Developer,ICICI Bank,Hyderabad,Remote,Mid (3-5 yrs),Internship,"Git, Excel, Pandas",8.1,2024-03-28,2024-03
924,Junior Data Analyst,Cognizant,Delhi,Remote,Senior (5+ yrs),Internship,"Tableau, Power BI, Git, Machine Learning, Excel",16.8,2024-12-12,2024-12
925,SQL Developer,HDFC Bank,Mumbai,Hybrid,Senior (5+ yrs),Contract,"NumPy, Python",24.6,2024-03-15,2024-03
926,Data Scientist,Infosys,Pune,On-site,Mid (3-5 yrs),Contract,"Python, Pandas, NumPy, Statistics",9.7,2024-12-07,2024-12
927,Business Analyst,HDFC Bank,Mumbai,On-site,Fresher (0-1 yr),Full-time,"Pandas, Statistics, Machine Learning",4.9,2024-11-13,2024-11
928,Python Developer,Capgemini,Mumbai,Remote,Senior (5+ yrs),Full-time,"Python, Pandas",15.6,2024-05-04,2024-05
929,Python Developer,Accenture,Hyderabad,Hybrid,Senior (5+ yrs),Full-time,"Git, Tableau, Power BI",19.3,2024-06-19,2024-06
930,Data Scientist,Flipkart,Bangalore,On-site,Fresher (0-1 yr),Internship,"Pandas, Statistics, Power BI, SQL",3.3,2024-06-11,2024-06
931,Business Analyst,Amazon India,Mumbai,Remote,Fresher (0-1 yr),Full-time,"NumPy, Git",3.5,2024-01-27,2024-01
