job_id,job_title,company,location,work_mode,experience,employment_type,skills,salary_lpa,date_posted
802,Data Scientist,Google India,Bangalore,Remote,Fresher (0-1 yr),Internship,"Tableau, Python, Machine Learning, Excel, Power BI",3.2,2024-01-05
803,Business Analyst,Swiggy,Bangalore,On-site,Senior (5+ yrs),Full-time,"Pandas, SQL",24.3,2024-10-03
804,Python Developer,Accenture,Mumbai,Remote,Fresher (0-1 yr),Full-time,"Statistics, Machine Learning",3.1,2024-08-10
805,Business Analyst,Infosys,Bangalore,On-site,Junior (1-3 yrs),Internship,"Python, Machine Learning, Statistics, Git, Power BI",7.1,2024-07-23
806,BI Analyst,Accenture,Hyderabad,Hybrid,Fresher (0-1 yr),Internship,"Pandas, Power BI, Git, Machine Learning",4.8,2024-02-19
807,Data Analyst,Capgemini,Noida,Remote,Fresher (0-1 yr),Full-time,"Python, SQL, Git",2.8,2024-01-11
808,SQL Developer,Capgemini,Mumbai,On-site,Senior (5+ yrs),Contract,"SQL, Git",15.3,2024-08-23
809,SQL Developer,Capgemini,Gurgaon,Remote,Mid (3-5 yrs),Contract,"Power BI, Machine Learning, Tableau, Excel",11.9,2024-01-12
810,BI Analyst,ICICI Bank,Mumbai,On-site,Junior (1-3 yrs),Full-time,"Tableau, Machine Learning, Power BI",4.5,2024-03-02
811,Business Analyst,HDFC Bank,Gurgaon,On-site,Fresher (0-1 yr),Contract,"Tableau, Git",4.0,2024-02-02
812,Data Scientist,Google India,Gurgaon,On-site,Senior (5+ yrs),Contract,"Python, Power BI, Machine Learning, Statistics, SQL",20.6,2024-11-10
813,Data Analyst,Zomato,Bangalore,Remote,Mid (3-5 yrs),Contract,"Python, Pandas, NumPy",13.1,2024-12-25
814,Data Analyst,HCL Technologies,Noida,Remote,Mid (3-5 yrs),Internship,"NumPy, Machine Learning, Tableau, SQL, Power BI",10.3,2024-04-05
815,Data Analyst,Amazon India,Mumbai,On-site,Junior (1-3 yrs),Internship,"Pandas, NumPy, Python, Tableau",5.1,2024-05-26
816,Data Analyst,HCL Technologies,Mumbai,Remote,Mid (3-5 yrs),Contract,"Statistics, Git, Python",10.1,2024-06-16
817,Business Analyst,Microsoft India,Bangalore,Remote,Fresher (0-1 yr),Contract,"SQL, Statistics, Excel, Machine Learning",4.4,2024-08-05
818,Business Analyst,Cognizant,Chennai,Remote,Fresher (0-1 yr),Full-time,"Python, Excel",4.2,2024-10-11
819,Data Analyst,Capgemini,Bangalore,Remote,Mid (3-5 yrs),Contract,"Pandas, Machine Learning",12.0,2024-06-04
820,Senior Data Analyst,HDFC Bank,Hyderabad,Remote,Fresher (0-1 yr),Full-time,"Pandas, Git, NumPy",2.7,2024-05-05
821,Data Analyst,Swiggy,Delhi,Hybrid,Senior (5+ yrs),Internship,"Statistics, Tableau, Python, SQL",16.8,2024-03-19
822,Data Analyst,HCL Technologies,Pune,Hybrid,Mid (3-5 yrs),Full-time,"Git, Python, Excel, Power BI, Pandas",7.5,2024-04-19
823,BI Analyst,HCL Technologies,Bangalore,Remote,Senior (5+ yrs),Internship,"Pandas, Tableau, Power BI, NumPy, Machine Learning",15.8,2024-04-26
824,SQL Developer,Capgemini,Gurgaon,Hybrid,Fresher (0-1 yr),Internship,"Statistics, NumPy, Pandas",2.7,2024-02-12
825,Python Developer,Capgemini,Gurgaon,Hybrid,Junior (1-3 yrs),Internship,"Machine Learning, Power BI, NumPy",6.7,2024-10-09
826,Data Scientist,Swiggy,Delhi,On-site,Fresher (0-1 yr),Contract,"Machine Learning, Excel, Statistics, Pandas, SQL",4.7,2024-01-06
827,Senior Data Analyst,Microsoft India,Mumbai,Remote,Senior (5+ yrs),Internship,"Excel, Python",,2024-03-03
828,Junior Data Analyst,Google India,Noida,Hybrid,Junior (1-3 yrs),Contract,"Tableau, SQL, Pandas",7.6,2024-10-20
829,Senior Data Analyst,TCS,Hyderabad,Remote,Mid (3-5 yrs),Contract,"Statistics, NumPy, Tableau, Machine Learning, Power BI",11.9,2024-12-25
830,Senior Data Analyst,Accenture,Bangalore,Remote,Mid (3-5 yrs),Internship,"NumPy, Pandas, Statistics, SQL, Tableau",12.1,2024-02-08
831,Data Scientist,ICICI Bank,Delhi,On-site,Senior (5+ yrs),Contract,"NumPy, Pandas, Excel, SQL",12.5,2024-12-07
832,BI Analyst,Amazon India,Delhi,On-site,Mid (3-5 yrs),Contract,"SQL, Tableau, Machine Learning",10.4,2024-03-10
833,Data Scientist,HCL Technologies,Pune,Remote,Mid (3-5 yrs),Full-time,"Power BI, Machine Learning",12.9,2024-01-20
834,Data Analyst,IBM India,Bangalore,Hybrid,Fresher (0-1 yr),Contract,"Tableau, NumPy, Statistics",3.8,2024-05-04
835,Senior Data Analyst,HDFC Bank,Noida,Hybrid,Mid (3-5 yrs),Full-time,"Tableau, SQL, Pandas",12.6,2024-04-24
836,Senior Data Analyst,Swiggy,Chennai,Remote,Mid (3-5 yrs),Contract,"Machine Learning, SQL, Pandas, Python, Power BI",7.7,2024-09-11
837,Business Analyst,TCS,Bangalore,On-site,Junior (1-3 yrs),Internship,"Power BI, Git, Tableau, Machine Learning, SQL",5.9,2024-08-10
838,Junior Data Analyst,IBM India,Hyderabad,Remote,Junior (1-3 yrs),Full-time,"SQL, Statistics, Power BI, Pandas, Git",4.2,2024-10-13
839,Business Analyst,Zomato,Gurgaon,Remote,Junior (1-3 yrs),Contract,"Tableau, Statistics, Machine Learning",7.2,2024-06-18
840,Python Developer,Flipkart,Hyderabad,On-site,Fresher (0-1 yr),Contract,"Statistics, Pandas, Power BI, Machine Learning, Git",2.8,2024-06-22
841,Senior Data Analyst,Zomato,Noida,Remote,Junior (1-3 yrs),Contract,"Git, NumPy, Power BI, Python, Excel",5.1,2024-07-02
842,SQL Developer,Amazon India,Delhi,Hybrid,Senior (5+ yrs),Contract,"NumPy, Tableau, Python, Excel, Power BI",21.5,2024-01-10
843,Python Developer,Microsoft India,Pune,Remote,Junior (1-3 yrs),Internship,"SQL, Pandas, Excel",,2024-12-01
844,BI Analyst,Wipro,Delhi,Hybrid,Fresher (0-1 yr),Internship,"Machine Learning, Power BI",3.4,2024-03-27
845,BI Analyst,Capgemini,Mumbai,On-site,Mid (3-5 yrs),Contract,"Power BI, Machine Learning, Git, Python, NumPy",12.9,2024-09-04
846,BI Analyst,ICICI Bank,Bangalore,On-site,Mid (3-5 yrs),Contract,"Power BI, Git",7.2,2024-07-21
847,BI Analyst,Accenture,Mumbai,On-site,Fresher (0-1 yr),Full-time,"Python, Git, Excel, Machine Learning, Pandas",4.0,2024-10-28
848,Data Scientist,Swiggy,Noida,Remote,Fresher (0-1 yr),Contract,"Statistics, Power BI, SQL, Excel",4.9,2024-07-10
849,BI Analyst,Wipro,Pune,Hybrid,Mid (3-5 yrs),Contract,"Machine Learning, Git, Power BI, Statistics",7.1,2024-07-12
850,Senior Data Analyst,HDFC Bank,Pune,Remote,Fresher (0-1 yr),Contract,"Statistics, Pandas, Git",3.9,2024-06-05
851,Senior Data Analyst,HCL Technologies,Chennai,On-site,Senior (5+ yrs),Internship,"SQL, Excel, NumPy",20.0,2024-12-27
852,Business Analyst,TCS,Gurgaon,Hybrid,Senior (5+ yrs),Contract,"Excel, Python, Pandas, Statistics",19.3,2024-01-09
853,Business Analyst,ICICI Bank,Gurgaon,Hybrid,Junior (1-3 yrs),Contract,"Statistics, Machine Learning, SQL, Python, Power BI",6.8,2024-01-06
854,Senior Data Analyst,Cognizant,Pune,Hybrid,Fresher (0-1 yr),Full-time,"Statistics, Excel, Git, SQL, Pandas",4.7,2024-01-10
855,Senior Data Analyst,Microsoft India,Mumbai,Remote,Mid (3-5 yrs),Internship,"Git, Pandas, Excel, SQL",9.0,2024-10-23
856,SQL Developer,Amazon India,Gurgaon,Hybrid,Junior (1-3 yrs),Contract,"Excel, Machine Learning, Statistics",4.0,2024-03-16
857,Senior Data Analyst,Infosys,Mumbai,Remote,Junior (1-3 yrs),Full-time,"Machine Learning, Statistics",5.3,2024-08-20
858,Junior Data Analyst,Wipro,Delhi,Remote,Junior (1-3 yrs),Contract,"Power BI, Tableau",5.1,2024-07-19
859,Data Scientist,Zomato,Noida,Hybrid,Junior (1-3 yrs),Full-time,"SQL, Power BI, Tableau",4.7,2024-03-26
860,BI Analyst,Swiggy,Mumbai,Remote,Senior (5+ yrs),Full-time,"Python, Power BI, Machine Learning",13.2,2024-03-05
861,Junior Data Analyst,ICICI Bank,Bangalore,Hybrid,Fresher (0-1 yr),Full-time,"Machine Learning, Statistics, NumPy",4.2,2024-09-25
862,Senior Data Analyst,Capgemini,Noida,Hybrid,Senior (5+ yrs),Internship,"Pandas, Tableau, Git, Machine Learning, Python",23.5,2024-03-21
863,Data Scientist,Accenture,Noida,Remote,Senior (5+ yrs),Contract,"SQL, Machine Learning, NumPy, Pandas",,2024-06-28
864,Python Developer,Zomato,Noida,On-site,Junior (1-3 yrs),Contract,"Excel, Python, Power BI, Statistics",5.4,2024-10-10
865,SQL Developer,HCL Technologies,Delhi,Hybrid,Fresher (0-1 yr),Internship,"Python, Tableau, Statistics, Power BI",2.6,2024-05-09
866,Data Analyst,Infosys,Gurgaon,Remote,Senior (5+ yrs),Contract,"Statistics, Machine Learning, SQL",,2024-12-05
867,Junior Data Analyst,Accenture,Hyderabad,Hybrid,Fresher (0-1 yr),Full-time,"Python, Pandas, SQL, NumPy, Tableau",3.2,2024-11-20
868,Data Analyst,Swiggy,Delhi,Remote,Junior (1-3 yrs),Internship,"Machine Learning, Python, NumPy, Power BI",7.4,2024-02-07
869,Junior Data Analyst,Amazon India,Hyderabad,On-site,Senior (5+ yrs),Full-time,"Git, Power BI, NumPy, SQL",20.3,2024-01-10
870,Data Scientist,Zomato,Hyderabad,Hybrid,Senior (5+ yrs),Internship,"Git, Statistics",13.1,2024-03-24
871,Senior Data Analyst,Cognizant,Delhi,Remote,Fresher (0-1 yr),Full-time,"Power BI, Pandas",3.7,2024-04-10
872,Business Analyst,Accenture,Mumbai,On-site,Senior (5+ yrs),Internship,"Excel, Tableau, Git, Machine Learning",16.1,2024-04-09
873,Business Analyst,Cognizant,Mumbai,Hybrid,Senior (5+ yrs),Contract,"Statistics, Pandas",19.5,2024-11-17
874,Python Developer,Cognizant,Bangalore,Remote,Senior (5+ yrs),Full-time,"NumPy, Pandas, Tableau",14.7,2024-09-18
875,Data Scientist,Wipro,Pune,Hybrid,Junior (1-3 yrs),Contract,"Python, SQL, Excel, Power BI",4.6,2024-06-19
876,BI Analyst,TCS,Delhi,Remote,Fresher (0-1 yr),Internship,"Python, Excel, NumPy, Power BI",3.3,2024-02-06
877,SQL Developer,Flipkart,Chennai,Hybrid,Junior (1-3 yrs),Full-time,"Git, Statistics, NumPy, Pandas, Power BI",5.9,2024-12-12
878,SQL Developer,ICICI Bank,Noida,Hybrid,Fresher (0-1 yr),Full-time,"NumPy, Git",4.4,2024-07-19
879,Data Analyst,Cognizant,Chennai,Hybrid,Junior (1-3 yrs),Internship,"Excel, Pandas, Python",7.9,2024-03-26
880,SQL Developer,HDFC Bank,Noida,On-site,Senior (5+ yrs),Full-time,"Power BI, Excel, Tableau",16.0,2024-04-14
881,Senior Data Analyst,Capgemini,Chennai,Remote,Mid (3-5 yrs),Full-time,"Excel, Pandas, SQL, Power BI, Tableau",11.8,2024-08-22
882,BI Analyst,HDFC Bank,Pune,On-site,Senior (5+ yrs),Full-time,"Excel, NumPy, Pandas, Git",22.7,2024-07-20
883,BI Analyst,Wipro,Delhi,Hybrid,Fresher (0-1 yr),Full-time,"Power BI, Pandas, Machine Learning",3.3,2024-10-20
884,BI Analyst,Wipro,Pune,On-site,Senior (5+ yrs),Full-time,"Power BI, Tableau",17.7,2024-11-06
885,BI Analyst,Accenture,Mumbai,Hybrid,Senior (5+ yrs),Internship,"Python, Tableau, NumPy, SQL, Statistics",17.2,2024-02-15
886,Senior Data Analyst,Zomato,Hyderabad,Remote,Senior (5+ yrs),Full-time,"Pandas, Excel, NumPy",,2024-11-22
887,BI Analyst,Microsoft India,Bangalore,Hybrid,Senior (5+ yrs),Contract,"Git, Statistics",18.5,2024-12-11
888,SQL Developer,HCL Technologies,Chennai,Hybrid,Senior (5+ yrs),Internship,"Excel, Python",16.4,2024-10-09
889,Business Analyst,HDFC Bank,Noida,On-site,Senior (5+ yrs),Contract,"SQL, Statistics",18.0,2024-10-22
890,SQL Developer,Amazon India,Noida,Hybrid,Mid (3-5 yrs),Full-time,"Excel, Tableau, Pandas, Power BI",7.1,2024-11-02
891,Senior Data Analyst,Zomato,Bangalore,Remote,Senior (5+ yrs),Full-time,"SQL, Machine Learning, Git",13.6,2024-08-14
892,Data Scientist,Zomato,Gurgaon,Remote,Junior (1-3 yrs),Internship,"Python, SQL, Pandas, Excel, Git",4.6,2024-11-26
893,Senior Data Analyst,Google India,Hyderabad,Hybrid,Mid (3-5 yrs),Contract,"Python, Excel, Tableau, Pandas, NumPy",12.2,2024-07-04
894,Business Analyst,Amazon India,Mumbai,Remote,Junior (1-3 yrs),Internship,"Pandas, Statistics",4.9,2024-05-24
895,Junior Data Analyst,Amazon India,Bangalore,Remote,Senior (5+ yrs),Full-time,"Tableau, Python, NumPy, SQL",12.2,2024-03-09
896,Data Scientist,HDFC Bank,Delhi,On-site,Junior (1-3 yrs),Full-time,"Pandas, Power BI",4.3,2024-12-20
897,Python Developer,Microsoft India,Delhi,Remote,Senior (5+ yrs),Contract,"Pandas, Git",16.2,2024-03-15
898,Python Developer,IBM India,Chennai,Remote,Senior (5+ yrs),Contract,"Python, SQL, Statistics, Tableau, Excel",13.1,2024-09-12
899,Data Scientist,Flipkart,Delhi,Hybrid,Senior (5+ yrs),Full-time,"Git, Excel, Pandas",19.3,2024-01-25
900,Data Scientist,ICICI Bank,Pune,Hybrid,Junior (1-3 yrs),Contract,"SQL, NumPy",4.9,2024-10-10
901,Junior Data Analyst,Cognizant,Noida,Remote,Senior (5+ yrs),Contract,"NumPy, Tableau, Pandas",22.0,2024-11-22
902,SQL Developer,Google India,Pune,Hybrid,Senior (5+ yrs),Contract,"Statistics, Excel, Machine Learning, Power BI",15.7,2024-06-25
903,Python Developer,Cognizant,Hyderabad,Hybrid,Senior (5+ yrs),Contract,"Power BI, Python, Git, SQL, Tableau",20.1,2024-10-19
904,BI Analyst,Infosys,Delhi,Remote,Junior (1-3 yrs),Full-time,"SQL, Pandas, Python, Machine Learning, Tableau",7.5,2024-09-17
905,Business Analyst,Cognizant,Gurgaon,Hybrid,Junior (1-3 yrs),Full-time,"Power BI, Pandas, Excel, Statistics, Python",7.6,2024-08-15
906,Business Analyst,HDFC Bank,Pune,On-site,Senior (5+ yrs),Internship,"Git, Pandas",23.3,2024-04-15
907,Senior Data Analyst,Infosys,Bangalore,Remote,Senior (5+ yrs),Internship,"NumPy, SQL, Git, Excel, Pandas",19.0,2024-10-21
908,Data Analyst,HDFC Bank,Gurgaon,Remote,Fresher (0-1 yr),Contract,"Python, Pandas, NumPy, Machine Learning, Tableau",4.1,2024-02-04
909,Junior Data Analyst,Amazon India,Hyderabad,Remote,Junior (1-3 yrs),Contract,"Pandas, Excel, Power BI, NumPy, Statistics",4.8,2024-11-23
910,Senior Data Analyst,HDFC Bank,Gurgaon,On-site,Mid (3-5 yrs),Contract,"Statistics, Pandas, Git, Machine Learning",8.8,2024-01-25
911,Junior Data Analyst,Accenture,Mumbai,On-site,Junior (1-3 yrs),Contract,"Tableau, Git, Excel, Machine Learning",6.5,2024-08-22
912,Data Scientist,Accenture,Chennai,On-site,Mid (3-5 yrs),Contract,"Power BI, Python, Git, Tableau",9.1,2024-05-12
913,BI Analyst,ICICI Bank,Chennai,Hybrid,Junior (1-3 yrs),Internship,"Machine Learning, Pandas, NumPy, Statistics",7.7,2024-09-16
914,Junior Data Analyst,ICICI Bank,Noida,On-site,Fresher (0-1 yr),Contract,"Tableau, Power BI, Machine Learning",2.9,2024-12-26
915,Senior Data Analyst,IBM India,Delhi,Hybrid,Senior (5+ yrs),Internship,"Machine Learning, Power BI",21.6,2024-01-13
916,Senior Data Analyst,Swiggy,Hyderabad,Hybrid,Fresher (0-1 yr),Full-time,"Git, Machine Learning, Power BI, SQL, Excel",4.5,2024-11-28
917,Business Analyst,Capgemini,Gurgaon,On-site,Fresher (0-1 yr),Internship,"Machine Learning, Tableau, SQL, Pandas",3.0,2024-02-05
918,Data Scientist,TCS,Pune,On-site,Junior (1-3 yrs),Internship,"Statistics, SQL, Python, Excel, Pandas",4.3,2024-08-03
919,Python Developer,IBM India,Hyderabad,Remote,Junior (1-3 yrs),Internship,"Tableau, Python, NumPy, Statistics, Machine Learning",6.9,2024-11-07
920,Python Developer,Infosys,Mumbai,Hybrid,Mid (3-5 yrs),Contract,"Pandas, Machine Learning, Statistics",10.6,2024-05-09
921,Business Analyst,Swiggy,Mumbai,Remote,Mid (3-5 yrs),Internship,"SQL, Excel, Statistics, Python, Machine Learning",13.3,2024-08-06
922,Junior Data Analyst,Wipro,Noida,Remote,Mid (3-5 yrs),Full-time,"Pandas, Machine Learning, Excel, SQL, Python",12.3,2024-09-10
923,SQL Developer,ICICI Bank,Hyderabad,Remote,Mid (3-5 yrs),Internship,"Git, Excel, Pandas",8.1,2024-03-28
924,Junior Data Analyst,Cognizant,Delhi,Remote,Senior (5+ yrs),Internship,"Tableau, Power BI, Git, Machine Learning, Excel",16.8,2024-12-12
925,SQL Developer,HDFC Bank,Mumbai,Hybrid,Senior (5+ yrs),Contract,"NumPy, Python",24.6,2024-03-15
926,Data Scientist,Infosys,Pune,On-site,Mid (3-5 yrs),Contract,"Python, Pandas, NumPy, Statistics",9.7,2024-12-07
927,Business Analyst,HDFC Bank,Mumbai,On-site,Fresher (0-1 yr),Full-time,"Pandas, Statistics, Machine Learning",4.9,2024-11-13
928,Python Developer,Capgemini,Mumbai,Remote,Senior (5+ yrs),Full-time,"Python, Pandas",15.6,2024-05-04
929,Python Developer,Accenture,Hyderabad,Hybrid,Senior (5+ yrs),Full-time,"Git, Tableau, Power BI",19.3,2024-06-19
930,Data Scientist,Flipkart,Bangalore,On-site,Fresher (0-1 yr),Internship,"Pandas, Statistics, Power BI, SQL",3.3,2024-06-11
931,Business Analyst,Amazon India,Mumbai,Remote,Fresher (0-1 yr),Full-time,"NumPy, Git",3.5,2024-01-27
932,Data Analyst,Zomato,Bangalore,Remote,Senior (5+ yrs),Full-time,"Machine Learning, Statistics, Tableau, Git",16.3,2024-02-19
933,Senior Data Analyst,HCL Technologies,Chennai,Remote,Fresher (0-1 yr),Internship,"Git, Power BI, SQL, NumPy, Pandas",3.6,2024-08-24
934,Junior Data Analyst,Swiggy,Hyderabad,On-site,Mid (3-5 yrs),Contract,"Python, NumPy, Tableau, Git, Statistics",,2024-04-11
935,BI Analyst,Accenture,Mumbai,On-site,Mid (3-5 yrs),Internship,"Power BI, Pandas, Excel, SQL, NumPy",8.4,2024-01-18
936,Data Analyst,Accenture,Delhi,On-site,Mid (3-5 yrs),Contract,"Power BI, Git, Tableau",8.1,2024-04-07
937,SQL Developer,Infosys,Chennai,Hybrid,Fresher (0-1 yr),Contract,"Statistics, Power BI",3.5,2024-07-07
938,Business Analyst,Google India,Hyderabad,On-site,Junior (1-3 yrs),Internship,"Excel, Power BI",4.5,2024-10-12
939,SQL Developer,Microsoft India,Pune,On-site,Fresher (0-1 yr),Internship,"Statistics, Tableau, SQL, Power BI",2.5,2024-07-13
940,Senior Data Analyst,Zomato,Delhi,Hybrid,Fresher (0-1 yr),Contract,"Power BI, SQL, NumPy, Git",2.5,2024-12-21
941,SQL Developer,TCS,Chennai,On-site,Junior (1-3 yrs),Internship,"Excel, Machine Learning",4.6,2024-01-02
942,Business Analyst,Flipkart,Delhi,Remote,Senior (5+ yrs),Full-time,"Excel, Git, Machine Learning, Pandas, NumPy",14.4,2024-02-26
943,Junior Data Analyst,Infosys,Gurgaon,On-site,Mid (3-5 yrs),Contract,"Tableau, Pandas, Python, NumPy",,2024-08-02
944,Junior Data Analyst,Microsoft India,Bangalore,Remote,Senior (5+ yrs),Internship,"Excel, SQL, Python",16.5,2024-07-03
945,Senior Data Analyst,ICICI Bank,Gurgaon,Hybrid,Senior (5+ yrs),Full-time,"Tableau, Statistics",18.1,2024-03-11
946,SQL Developer,HCL Technologies,Gurgaon,Hybrid,Junior (1-3 yrs),Full-time,"Machine Learning, Excel, Git",4.9,2024-02-23
947,BI Analyst,Flipkart,Hyderabad,On-site,Junior (1-3 yrs),Contract,"Tableau, Pandas, Statistics",6.7,2024-10-09
948,Junior Data Analyst,Swiggy,Noida,Hybrid,Junior (1-3 yrs),Internship,"NumPy, Python",7.2,2024-01-05
949,Data Analyst,Capgemini,Chennai,Hybrid,Mid (3-5 yrs),Full-time,"Statistics, Pandas, Power BI, Machine Learning, Tableau",9.8,2024-08-20
950,Data Scientist,HDFC Bank,Hyderabad,Remote,Mid (3-5 yrs),Internship,"Pandas, Excel, Tableau, Machine Learning",12.6,2024-09-15
951,Senior Data Analyst,Swiggy,Mumbai,On-site,Mid (3-5 yrs),Contract,"Machine Learning, Excel",7.7,2024-02-04
952,Data Scientist,Accenture,Delhi,Hybrid,Senior (5+ yrs),Contract,"Machine Learning, Excel",17.2,2024-09-07
953,Junior Data Analyst,Capgemini,Bangalore,On-site,Mid (3-5 yrs),Internship,"Git, Machine Learning, Python",12.6,2024-04-23
954,Junior Data Analyst,Zomato,Chennai,On-site,Junior (1-3 yrs),Internship,"Excel, Machine Learning, NumPy",7.4,2024-07-10
955,BI Analyst,Microsoft India,Gurgaon,Hybrid,Mid (3-5 yrs),Full-time,"Python, SQL, Tableau, Pandas",10.9,2024-12-20
956,Senior Data Analyst,TCS,Noida,On-site,Junior (1-3 yrs),Contract,"Power BI, NumPy, Excel",6.6,2024-04-08
957,SQL Developer,Wipro,Pune,Hybrid,Junior (1-3 yrs),Contract,"Git, Excel",4.8,2024-05-25
958,SQL Developer,Infosys,Hyderabad,Remote,Mid (3-5 yrs),Internship,"Git, Statistics",8.6,2024-02-18
959,Python Developer,Accenture,Hyderabad,Remote,Mid (3-5 yrs),Contract,"NumPy, Tableau",7.8,2024-10-06
960,Python Developer,Flipkart,Pune,Remote,Fresher (0-1 yr),Full-time,"Power BI, Statistics, NumPy, Git",2.6,2024-05-27
961,Data Scientist,Amazon India,Delhi,Hybrid,Mid (3-5 yrs),Contract,"Python, SQL",12.0,2024-10-16
962,Business Analyst,Microsoft India,Mumbai,On-site,Senior (5+ yrs),Internship,"Git, Machine Learning, NumPy, Python, Tableau",13.4,2024-11-04
963,Senior Data Analyst,HCL Technologies,Pune,Hybrid,Senior (5+ yrs),Contract,"Pandas, Statistics",23.1,2024-09-02
964,BI Analyst,Microsoft India,Bangalore,On-site,Junior (1-3 yrs),Full-time,"SQL, Tableau, NumPy, Statistics",4.1,2024-05-12
965,SQL Developer,Zomato,Pune,Hybrid,Senior (5+ yrs),Full-time,"Statistics, Tableau, Excel, SQL",19.3,2024-11-11
966,BI Analyst,Zomato,Chennai,Hybrid,Fresher (0-1 yr),Contract,"Git, Machine Learning, Power BI, Excel",4.6,2024-12-03
967,BI Analyst,Swiggy,Gurgaon,Remote,Junior (1-3 yrs),Contract,"Tableau, Statistics, Pandas",5.3,2024-06-25
968,Junior Data Analyst,Cognizant,Delhi,On-site,Fresher (0-1 yr),Full-time,"Machine Learning, Git, Tableau, NumPy",3.9,2024-10-23
969,Senior Data Analyst,IBM India,Hyderabad,On-site,Senior (5+ yrs),Contract,"Pandas, Machine Learning, Git",17.2,2024-02-28
970,Data Scientist,Wipro,Delhi,On-site,Senior (5+ yrs),Full-time,"Machine Learning, Excel, Tableau",12.3,2024-12-08
971,Business Analyst,Capgemini,Gurgaon,Remote,Junior (1-3 yrs),Full-time,"Tableau, Power BI",7.9,2024-08-27
972,Python Developer,Microsoft India,Pune,Hybrid,Junior (1-3 yrs),Internship,"Git, NumPy, Tableau, Pandas, Excel",7.2,2024-06-12
973,Business Analyst,Swiggy,Delhi,On-site,Junior (1-3 yrs),Contract,"Machine Learning, Excel, SQL",7.9,2024-09-23
974,Python Developer,Swiggy,Hyderabad,Remote,Junior (1-3 yrs),Internship,"Machine Learning, Power BI, Statistics, Excel",6.3,2024-10-15
975,Python Developer,Microsoft India,Hyderabad,On-site,Fresher (0-1 yr),Internship,"Machine Learning, Python, Pandas, Power BI, Statistics",2.9,2024-02-24
976,Data Scientist,Amazon India,Bangalore,Remote,Senior (5+ yrs),Contract,"NumPy, Power BI, Statistics",16.0,2024-05-11
977,Business Analyst,Microsoft India,Chennai,Remote,Mid (3-5 yrs),Full-time,"Pandas, SQL",12.4,2024-02-17
978,BI Analyst,Cognizant,Pune,On-site,Junior (1-3 yrs),Full-time,"Statistics, SQL",5.3,2024-07-19
979,BI Analyst,Microsoft India,Noida,Remote,Senior (5+ yrs),Full-time,"Excel, SQL, Tableau, Git",14.3,2024-05-16
980,Senior Data Analyst,Cognizant,Mumbai,Hybrid,Junior (1-3 yrs),Full-time,"SQL, Pandas, Statistics, NumPy",4.4,2024-10-02
981,Data Analyst,Zomato,Hyderabad,On-site,Fresher (0-1 yr),Internship,"Python, Pandas",,2024-10-19
982,SQL Developer,Wipro,Chennai,On-site,Senior (5+ yrs),Full-time,"Pandas, SQL, Excel",19.8,2024-08-23
983,Junior Data Analyst,Accenture,Gurgaon,On-site,Fresher (0-1 yr),Internship,"Tableau, Git",2.8,2024-10-17
984,Junior Data Analyst,HCL Technologies,Gurgaon,On-site,Junior (1-3 yrs),Internship,"Statistics, Machine Learning, NumPy, Git",5.8,2024-09-03
985,SQL Developer,Capgemini,Delhi,On-site,Junior (1-3 yrs),Contract,"NumPy, Python, Pandas",4.2,2024-08-26
986,Senior Data Analyst,Wipro,Delhi,Remote,Senior (5+ yrs),Internship,"Tableau, Pandas, Excel",17.8,2024-11-14
987,BI Analyst,Microsoft India,Noida,On-site,Senior (5+ yrs),Full-time,"SQL, Pandas, Statistics, Tableau, Power BI",16.0,2024-05-25
988,Data Analyst,TCS,Pune,On-site,Mid (3-5 yrs),Internship,"Pandas, Python, Machine Learning",7.3,2024-04-12
989,Data Analyst,Microsoft India,Chennai,Remote,Mid (3-5 yrs),Internship,"Power BI, SQL",10.2,2024-04-23
990,SQL Developer,Wipro,Pune,Hybrid,Junior (1-3 yrs),Internship,"Python, NumPy",4.8,2024-05-01
991,Business Analyst,Swiggy,Chennai,Hybrid,Junior (1-3 yrs),Contract,"Python, Excel, Machine Learning, Tableau, SQL",6.5,2024-07-22
992,Data Scientist,IBM India,Mumbai,Hybrid,Fresher (0-1 yr),Contract,"NumPy, Tableau, Power BI, Git, Statistics",,2024-12-13
993,Data Analyst,HDFC Bank,Chennai,Remote,Junior (1-3 yrs),Full-time,"SQL, Excel",7.6,2024-03-18
994,SQL Developer,Cognizant,Mumbai,Remote,Senior (5+ yrs),Contract,"Tableau, Git, SQL, NumPy",13.6,2024-04-03
995,Python Developer,IBM India,Chennai,Remote,Fresher (0-1 yr),Contract,"SQL, Git, Power BI, Python, Statistics",3.0,2024-02-08
996,BI Analyst,Zomato,Gurgaon,Remote,Junior (1-3 yrs),Contract,"Machine Learning, Power BI",7.1,2024-01-19
997,Data Analyst,Accenture,Delhi,Hybrid,Junior (1-3 yrs),Contract,"Power BI, Python, NumPy, Git, SQL",7.8,2024-04-06
998,Business Analyst,Swiggy,Gurgaon,On-site,Senior (5+ yrs),Full-time,"Git, Machine Learning, Tableau",19.2,2024-06-02
999,Senior Data Analyst,Wipro,Noida,Remote,Fresher (0-1 yr),Internship,"Pandas, Git, Python",2.9,2024-04-01
1000,BI Analyst,Infosys,Bangalore,Hybrid,Fresher (0-1 yr),Full-time,"Git, Machine Learning",2.7,2024-08-19
